,Access Number,starttime,endtime,toptime,Duration,To Pass Number,Fac_name,Sen_name,Sat_name,UpDown
15064,2,1668258281.0,1668258642.0,1668258461.5,360.15707773236863,4,fac2,sen22,sat153,1
15065,3,1668264936.0,1668265002.0,1668264969.0,65.82328959719598,5,fac2,sen22,sat153,1
15066,4,1668271414.0,1668271590.0,1668271502.0,175.24174282770036,6,fac2,sen22,sat153,0
15067,5,1668277799.0,1668278188.0,1668277993.5,388.94733137293224,7,fac2,sen22,sat153,0
15068,6,1668284360.0,1668284454.0,1668284407.0,94.16521500774252,8,fac2,sen22,sat153,0
15069,1,1668252656.0,1668253065.0,1668252860.5,409.1404273691169,3,fac2,sen22,sat154,0
15070,2,1668307934.0,1668308341.0,1668308137.5,406.77901461049623,12,fac2,sen22,sat154,1
15071,1,1668242691.0,1668243094.0,1668242892.5,402.9032152602131,2,fac2,sen22,sat155,1
15072,2,1668275584.0,1668275999.0,1668275791.5,414.72627068804286,7,fac2,sen22,sat155,0
15073,3,1668324793.0,1668325134.0,1668324963.5,341.0589315109828,15,fac2,sen22,sat155,1
15074,1,1668267745.0,1668267935.0,1668267840.0,190.14413919530125,6,fac2,sen22,sat156,0
15075,2,1668273815.0,1668273994.0,1668273904.5,179.52705423101725,7,fac2,sen22,sat156,0
15076,3,1668314772.0,1668315097.0,1668314934.5,324.9637764954532,14,fac2,sen22,sat156,1
15077,1,1668261154.0,1668261493.0,1668261323.5,338.4017694652539,5,fac2,sen22,sat157,1
15078,2,1668292727.0,1668293002.0,1668292864.5,274.7051043832689,10,fac2,sen22,sat157,0
15079,3,1668298978.0,1668299061.0,1668299019.5,83.03965271767083,11,fac2,sen22,sat157,0
15080,1,1668269576.0,1668270027.0,1668269801.5,451.56594515426696,6,fac2,sen22,sat158,1
15081,2,1668309772.0,1668310223.0,1668309997.5,450.5368047894299,12,fac2,sen22,sat158,0
15082,1,1668251074.0,1668251179.0,1668251126.5,105.50054526271197,3,fac2,sen22,sat159,0
15083,2,1668257152.0,1668257456.0,1668257304.0,304.6109952438492,4,fac2,sen22,sat159,0
15084,3,1668321555.0,1668321856.0,1668321705.5,301.1360440553399,15,fac2,sen22,sat159,1
15085,1,1668266347.0,1668266639.0,1668266493.0,292.2800968013362,6,fac2,sen22,sat160,0
15086,2,1668318776.0,1668319065.0,1668318920.5,288.26392867557297,15,fac2,sen22,sat160,1
15087,1,1668276768.0,1668277166.0,1668276967.0,398.2057810740589,7,fac2,sen22,sat161,1
15088,2,1668316128.0,1668316413.0,1668316270.5,284.9356616731384,13,fac2,sen22,sat161,0
15089,3,1668322457.0,1668322740.0,1668322598.5,282.4063176564523,14,fac2,sen22,sat161,0
15090,1,1668246382.0,1668246523.0,1668246452.5,141.44281431527452,2,fac2,sen22,sat162,0
15091,2,1668252428.0,1668252703.0,1668252565.5,275.0715861663848,3,fac2,sen22,sat162,0
15092,3,1668310438.0,1668310726.0,1668310582.0,288.08399885073595,13,fac2,sen22,sat162,1
15093,4,1668316669.0,1668316736.0,1668316702.5,66.5498387083062,14,fac2,sen22,sat162,1
15094,1,1668259117.0,1668259362.0,1668259239.5,245.49344846323584,5,fac2,sen22,sat163,1
15095,2,1668265272.0,1668265523.0,1668265397.5,251.85733775652625,6,fac2,sen22,sat163,1
15096,3,1668283914.0,1668284210.0,1668284062.0,295.9976489605615,9,fac2,sen22,sat163,0
15097,1,1668251500.0,1668251858.0,1668251679.0,357.95444097196014,3,fac2,sen22,sat164,0
15098,2,1668305329.0,1668305632.0,1668305480.5,302.4943378586613,12,fac2,sen22,sat164,1
15099,3,1668311650.0,1668311881.0,1668311765.5,230.54186357975414,13,fac2,sen22,sat164,1
15100,1,1668252225.0,1668252654.0,1668252439.5,429.59055260779314,3,fac2,sen22,sat165,1
15101,2,1668292087.0,1668292521.0,1668292304.0,433.7462659987359,9,fac2,sen22,sat165,0
15102,1,1668279375.0,1668279709.0,1668279542.0,334.57967598397227,8,fac2,sen22,sat166,1
15103,2,1668285894.0,1668286252.0,1668286073.0,358.0618802146855,9,fac2,sen22,sat166,1
15104,3,1668312520.0,1668312952.0,1668312736.0,431.92979908245616,13,fac2,sen22,sat166,0
15105,1,1668250560.0,1668250816.0,1668250688.0,256.3661075834643,3,fac2,sen22,sat167,0
15106,2,1668296074.0,1668296288.0,1668296181.0,213.40741747347784,11,fac2,sen22,sat167,1
15107,1,1668256409.0,1668256759.0,1668256584.0,349.593359694074,4,fac2,sen22,sat168,0
15108,2,1668262844.0,1668263049.0,1668262946.5,205.87294308256605,5,fac2,sen22,sat168,0
15109,3,1668317286.0,1668317670.0,1668317478.0,384.2592950514663,14,fac2,sen22,sat168,1
15110,1,1668250990.0,1668251099.0,1668251044.5,109.12921095548518,3,fac2,sen22,sat169,1
15111,2,1668257358.0,1668257784.0,1668257571.0,425.6352608016168,4,fac2,sen22,sat169,1
15112,3,1668264060.0,1668264299.0,1668264179.5,238.3905120457457,5,fac2,sen22,sat169,1
15113,4,1668270747.0,1668270918.0,1668270832.5,170.41998883577617,6,fac2,sen22,sat169,0
15114,5,1668277258.0,1668277658.0,1668277458.0,400.6820649903675,7,fac2,sen22,sat169,0
15115,6,1668283844.0,1668284169.0,1668284006.5,324.3249919896043,8,fac2,sen22,sat169,0
15116,1,1668243237.0,1668243694.0,1668243465.5,456.46338406100085,2,fac2,sen22,sat170,1
15117,2,1668250088.0,1668250219.0,1668250153.5,130.5786708512187,3,fac2,sen22,sat170,1
15118,3,1668263551.0,1668263790.0,1668263670.5,239.73463404879658,5,fac2,sen22,sat170,0
15119,4,1668270114.0,1668270572.0,1668270343.0,457.46839670468034,6,fac2,sen22,sat170,0
15120,1,1668248914.0,1668249250.0,1668249082.0,336.4465496318626,3,fac2,sen22,sat171,1
15121,2,1668280575.0,1668280914.0,1668280744.5,339.34943742191535,8,fac2,sen22,sat171,0
15122,1,1668259484.0,1668259828.0,1668259656.0,343.9634053962691,4,fac2,sen22,sat172,1
15123,2,1668266008.0,1668266334.0,1668266171.0,326.57723546614943,5,fac2,sen22,sat172,1
15124,3,1668299443.0,1668299893.0,1668299668.0,450.31169217090064,10,fac2,sen22,sat172,0
15125,1,1668282916.0,1668283138.0,1668283027.0,222.30376250539848,9,fac2,sen22,sat173,1
15126,2,1668313705.0,1668313911.0,1668313808.0,206.86985315440688,14,fac2,sen22,sat173,0
15127,1,1668254294.0,1668254610.0,1668254452.0,316.0104705790327,4,fac2,sen22,sat174,1
15128,2,1668260608.0,1668260741.0,1668260674.5,133.0704752190395,5,fac2,sen22,sat174,1
15129,3,1668279443.0,1668279696.0,1668279569.5,252.7665657959369,8,fac2,sen22,sat174,0
15130,4,1668285647.0,1668285895.0,1668285771.0,247.9448999830929,9,fac2,sen22,sat174,0
15131,1,1668285373.0,1668285587.0,1668285480.0,213.79073611700005,9,fac2,sen22,sat175,1
15132,2,1668291494.0,1668291688.0,1668291591.0,193.955032456739,10,fac2,sen22,sat175,1
15133,3,1668316398.0,1668316632.0,1668316515.0,233.22653039770375,14,fac2,sen22,sat175,0
15134,4,1668322541.0,1668322695.0,1668322618.0,153.7040299604705,15,fac2,sen22,sat175,0
15135,1,1668240384.0,1668240717.0,1668240550.5,333.29151821333113,1,fac2,sen22,sat176,1
15136,2,1668267317.0,1668267781.0,1668267549.0,463.9431085098695,5,fac2,sen22,sat176,0
15137,3,1668317723.0,1668317912.0,1668317817.5,189.1304318227194,13,fac2,sen22,sat176,1
15138,4,1668324190.0,1668324629.0,1668324409.5,439.63709947397,14,fac2,sen22,sat176,1
15139,1,1668282949.0,1668283209.0,1668283079.0,259.57101222687197,9,fac2,sen22,sat177,1
15140,2,1668313857.0,1668314142.0,1668313999.5,285.09035073869745,14,fac2,sen22,sat177,0
15141,1,1668266619.0,1668267004.0,1668266811.5,385.1676200290203,6,fac2,sen22,sat178,1
15142,2,1668273230.0,1668273555.0,1668273392.5,324.3849111601012,7,fac2,sen22,sat178,1
15143,3,1668300179.0,1668300575.0,1668300377.0,396.3011881072234,11,fac2,sen22,sat178,0
15144,4,1668306794.0,1668307084.0,1668306939.0,290.11367404909106,12,fac2,sen22,sat178,0
15145,1,1668244584.0,1668244789.0,1668244686.5,204.7416731323383,2,fac2,sen22,sat179,0
15146,2,1668250721.0,1668250924.0,1668250822.5,202.97218919393708,3,fac2,sen22,sat179,0
15147,3,1668297912.0,1668298226.0,1668298069.0,313.46692437351885,11,fac2,sen22,sat179,1
15148,1,1668298298.0,1668298690.0,1668298494.0,391.86230788160174,11,fac2,sen22,sat180,1
15149,2,1668324333.0,1668324729.0,1668324531.0,396.6681028019375,15,fac2,sen22,sat180,0
15150,1,1668285067.0,1668285465.0,1668285266.0,398.7648984004336,9,fac2,sen22,sat181,1
15151,2,1668317711.0,1668318087.0,1668317899.0,375.50844562993734,14,fac2,sen22,sat181,0
15152,1,1668277771.0,1668278040.0,1668277905.5,269.7064913388822,8,fac2,sen22,sat182,1
15153,2,1668284001.0,1668284270.0,1668284135.5,268.8735255888532,9,fac2,sen22,sat182,1
15154,3,1668302893.0,1668303197.0,1668303045.0,304.0428665809959,12,fac2,sen22,sat182,0
15155,4,1668309171.0,1668309352.0,1668309261.5,180.95776172645856,13,fac2,sen22,sat182,0
15156,1,1668247415.0,1668247813.0,1668247614.0,398.2504266834476,2,fac2,sen22,sat183,0
15157,2,1668289966.0,1668290360.0,1668290163.0,393.5972550160077,9,fac2,sen22,sat183,1
15158,1,1668258638.0,1668258945.0,1668258791.5,307.43680866689465,4,fac2,sen22,sat184,1
15159,2,1668295961.0,1668296268.0,1668296114.5,307.4310840691178,10,fac2,sen22,sat184,0
15160,1,1668250587.0,1668250865.0,1668250726.0,278.5930009478452,3,fac2,sen22,sat185,0
15161,2,1668308358.0,1668308643.0,1668308500.5,284.34412931684346,13,fac2,sen22,sat185,1
15162,1,1668268755.0,1668269068.0,1668268911.5,313.19169600740133,6,fac2,sen22,sat186,1
15163,2,1668275119.0,1668275303.0,1668275211.0,184.66269413548434,7,fac2,sen22,sat186,1
15164,3,1668307227.0,1668307588.0,1668307407.5,360.77138377761,12,fac2,sen22,sat186,0
15165,1,1668267854.0,1668268220.0,1668268037.0,366.4923844097975,6,fac2,sen22,sat187,1
15166,2,1668306914.0,1668307300.0,1668307107.0,386.4984471297066,12,fac2,sen22,sat187,0
15167,1,1668288558.0,1668288812.0,1668288685.0,254.32745355745283,10,fac2,sen22,sat188,1
15168,2,1668294672.0,1668294763.0,1668294717.5,91.02593623947905,11,fac2,sen22,sat188,1
15169,3,1668312850.0,1668313098.0,1668312974.0,247.99522639682982,14,fac2,sen22,sat188,0
15170,1,1668241897.0,1668241996.0,1668241946.5,98.84542125572693,2,fac2,sen22,sat189,1
15171,2,1668247896.0,1668248149.0,1668248022.5,253.06086927219803,3,fac2,sen22,sat189,1
15172,3,1668272541.0,1668272837.0,1668272689.0,295.57681623251847,7,fac2,sen22,sat189,0
15173,1,1668244206.0,1668244619.0,1668244412.5,413.07452968060625,2,fac2,sen22,sat190,1
15174,2,1668284171.0,1668284511.0,1668284341.0,340.3127090415146,8,fac2,sen22,sat190,0
15175,3,1668290620.0,1668290912.0,1668290766.0,291.65562243749446,9,fac2,sen22,sat190,0
15176,1,1668240419.0,1668240689.0,1668240554.0,270.2563881187393,1,fac2,sen22,sat191,0
15177,2,1668297703.0,1668297971.0,1668297837.0,268.4816247268827,11,fac2,sen22,sat191,1
15178,1,1668276640.0,1668276936.0,1668276788.0,295.5157752772502,7,fac2,sen22,sat192,1
15179,2,1668307889.0,1668308150.0,1668308019.5,261.8712425364065,12,fac2,sen22,sat192,0
15180,1,1668266885.0,1668267232.0,1668267058.5,346.71674906725457,6,fac2,sen22,sat193,1
15181,2,1668292492.0,1668292810.0,1668292651.0,317.9145050685038,10,fac2,sen22,sat193,0
15182,3,1668298841.0,1668299016.0,1668298928.5,174.98713326454163,11,fac2,sen22,sat193,0
15183,1,1668243927.0,1668244310.0,1668244118.5,383.1202791687224,2,fac2,sen22,sat194,0
15184,2,1668292897.0,1668293293.0,1668293095.0,395.86289677397144,10,fac2,sen22,sat194,1
15185,1,1668258106.0,1668258472.0,1668258289.0,366.38074154356946,4,fac2,sen22,sat195,0
15186,2,1668299944.0,1668300298.0,1668300121.0,354.3238002601647,11,fac2,sen22,sat195,1
15187,1,1668271428.0,1668271737.0,1668271582.5,309.55361172535777,6,fac2,sen22,sat196,0
15188,2,1668317990.0,1668318289.0,1668318139.5,299.20034624235996,14,fac2,sen22,sat196,1
15189,1,1668260947.0,1668261397.0,1668261172.0,449.7366008055251,5,fac2,sen22,sat197,1
15190,2,1668267702.0,1668267956.0,1668267829.0,254.28281292165047,6,fac2,sen22,sat197,1
15191,3,1668281106.0,1668281431.0,1668281268.5,324.5224709506656,8,fac2,sen22,sat197,0
15192,4,1668287689.0,1668288127.0,1668287908.0,438.12285754512413,9,fac2,sen22,sat197,0
15193,1,1668253077.0,1668253375.0,1668253226.0,298.3642103891052,3,fac2,sen22,sat198,0
15194,2,1668311209.0,1668311482.0,1668311345.5,273.23749394735205,13,fac2,sen22,sat198,1
15195,3,1668317392.0,1668317530.0,1668317461.0,138.6806500594539,14,fac2,sen22,sat198,1
15196,1,1668271367.0,1668271698.0,1668271532.5,331.7082221384553,7,fac2,sen22,sat199,1
15197,2,1668303074.0,1668303380.0,1668303227.0,305.63306451989774,12,fac2,sen22,sat199,0
15198,1,1668272594.0,1668272844.0,1668272719.0,249.53378755140875,7,fac2,sen22,sat200,1
15199,2,1668314777.0,1668314969.0,1668314873.0,191.7565373016987,14,fac2,sen22,sat200,0
15200,1,1668244107.0,1668244384.0,1668244245.5,276.85312309123583,2,fac2,sen22,sat201,1
15201,2,1668269669.0,1668269937.0,1668269803.0,267.53478783111495,6,fac2,sen22,sat201,0
15202,3,1668275937.0,1668276176.0,1668276056.5,238.58787302974088,7,fac2,sen22,sat201,0
15203,4,1668323566.0,1668323716.0,1668323641.0,149.06495713602635,15,fac2,sen22,sat201,1
15204,1,1668271540.0,1668271847.0,1668271693.5,307.70128549115907,6,fac2,sen22,sat202,0
15205,2,1668313086.0,1668313439.0,1668313262.5,353.49162985578005,13,fac2,sen22,sat202,1
15206,1,1668243209.0,1668243620.0,1668243414.5,411.1904694554378,2,fac2,sen22,sat203,1
15207,2,1668276611.0,1668276921.0,1668276766.0,309.8007828024274,7,fac2,sen22,sat203,0
15208,3,1668283059.0,1668283385.0,1668283222.0,326.49988789590134,8,fac2,sen22,sat203,0
15209,4,1668326370.0,1668326400.0,1668326385.0,29.284961779107107,15,fac2,sen22,sat203,1
15210,1,1668245227.0,1668245484.0,1668245355.5,256.42558460281543,2,fac2,sen22,sat204,1
15211,2,1668281486.0,1668281738.0,1668281612.0,252.00672320135345,8,fac2,sen22,sat204,0
15212,1,1668243277.0,1668243573.0,1668243425.0,296.3582067803168,2,fac2,sen22,sat205,0
15213,2,1668249574.0,1668249825.0,1668249699.5,250.76368403423476,3,fac2,sen22,sat205,0
15214,3,1668303115.0,1668303397.0,1668303256.0,281.668981299561,12,fac2,sen22,sat205,1
15215,4,1668309398.0,1668309675.0,1668309536.5,277.3677528705448,13,fac2,sen22,sat205,1
15216,1,1668259456.0,1668259813.0,1668259634.5,357.84897128080047,4,fac2,sen22,sat206,0
15217,2,1668307559.0,1668307797.0,1668307678.0,238.31505608696898,12,fac2,sen22,sat206,1
15218,3,1668313804.0,1668314062.0,1668313933.0,257.7703226529702,13,fac2,sen22,sat206,1
15219,1,1668257510.0,1668257920.0,1668257715.0,410.19866259921764,4,fac2,sen22,sat207,0
15220,2,1668312794.0,1668313118.0,1668312956.0,324.07679891824955,13,fac2,sen22,sat207,1
15221,3,1668319247.0,1668319586.0,1668319416.5,339.32385014051397,14,fac2,sen22,sat207,1
15222,1,1668242505.0,1668242928.0,1668242716.5,423.1106452221802,2,fac2,sen22,sat208,1
15223,2,1668282679.0,1668283081.0,1668282880.0,401.65674620306527,8,fac2,sen22,sat208,0
15224,3,1668289239.0,1668289437.0,1668289338.0,197.8232668159617,9,fac2,sen22,sat208,0
15225,1,1668275044.0,1668275341.0,1668275192.5,297.1011666462946,7,fac2,sen22,sat209,1
15226,2,1668281500.0,1668281861.0,1668281680.5,360.72293124853604,8,fac2,sen22,sat209,1
15227,3,1668315104.0,1668315492.0,1668315298.0,387.8140551279066,13,fac2,sen22,sat209,0
15228,4,1668321657.0,1668321900.0,1668321778.5,243.04015811809222,14,fac2,sen22,sat209,0
15229,1,1668276312.0,1668276674.0,1668276493.0,362.18800804164493,7,fac2,sen22,sat210,1
15230,2,1668314726.0,1668315046.0,1668314886.0,319.64820326693007,13,fac2,sen22,sat210,0
15231,1,1668268838.0,1668269069.0,1668268953.5,230.68367803398723,6,fac2,sen22,sat211,1
15232,2,1668275083.0,1668275361.0,1668275222.0,277.83581719724316,7,fac2,sen22,sat211,1
15233,3,1668300849.0,1668300996.0,1668300922.5,147.3923156424935,11,fac2,sen22,sat211,0
15234,4,1668307050.0,1668307373.0,1668307211.5,323.26892140902055,12,fac2,sen22,sat211,0
15235,1,1668271550.0,1668271885.0,1668271717.5,334.79213321624775,6,fac2,sen22,sat212,0
15236,2,1668277941.0,1668277986.0,1668277963.5,44.93949272266764,7,fac2,sen22,sat212,0
15237,3,1668320029.0,1668320415.0,1668320222.0,386.56404443160864,14,fac2,sen22,sat212,1
15238,1,1668245355.0,1668245629.0,1668245492.0,273.7533685733988,2,fac2,sen22,sat213,1
15239,2,1668251625.0,1668251817.0,1668251721.0,192.2632460162895,3,fac2,sen22,sat213,1
15240,3,1668283729.0,1668284005.0,1668283867.0,276.38233808571385,8,fac2,sen22,sat213,0
15241,4,1668289992.0,1668290175.0,1668290083.5,183.4237280445377,9,fac2,sen22,sat213,0
15242,1,1668260679.0,1668260939.0,1668260809.0,259.801238363827,5,fac2,sen22,sat214,0
15243,2,1668306327.0,1668306505.0,1668306416.0,178.6752971921378,13,fac2,sen22,sat214,1
15244,1,1668245038.0,1668245223.0,1668245130.5,184.99363527746573,2,fac2,sen22,sat215,1
15245,2,1668251077.0,1668251298.0,1668251187.5,221.03824475761394,3,fac2,sen22,sat215,1
15246,3,1668269518.0,1668269680.0,1668269599.0,162.1838812312999,6,fac2,sen22,sat215,0
15247,4,1668275544.0,1668275792.0,1668275668.0,247.43840622399148,7,fac2,sen22,sat215,0
15248,1,1668256597.0,1668257020.0,1668256808.5,423.3428219228408,4,fac2,sen22,sat216,1
15249,2,1668296449.0,1668296634.0,1668296541.5,185.07537859678268,10,fac2,sen22,sat216,0
15250,3,1668302744.0,1668303114.0,1668302929.0,369.2989289070756,11,fac2,sen22,sat216,0
15251,1,1668278598.0,1668279038.0,1668278818.0,440.2414600437769,7,fac2,sen22,sat217,1
15252,2,1668305301.0,1668305645.0,1668305473.0,344.67813466626103,11,fac2,sen22,sat217,0
15253,3,1668311838.0,1668312199.0,1668312018.5,361.4480573392648,12,fac2,sen22,sat217,0
15254,1,1668259018.0,1668259343.0,1668259180.5,324.9525866139411,5,fac2,sen22,sat218,1
15255,2,1668296784.0,1668297115.0,1668296949.5,330.8767524973882,11,fac2,sen22,sat218,0
15256,1,1668246047.0,1668246409.0,1668246228.0,362.0996637271919,2,fac2,sen22,sat219,1
15257,2,1668252560.0,1668252857.0,1668252708.5,297.04987691464885,3,fac2,sen22,sat219,1
15258,3,1668278859.0,1668279277.0,1668279068.0,418.72099932282435,7,fac2,sen22,sat219,0
15259,1,1668265747.0,1668266050.0,1668265898.5,303.31683392123523,6,fac2,sen22,sat220,1
15260,2,1668272077.0,1668272137.0,1668272107.0,60.064858125322644,7,fac2,sen22,sat220,1
15261,3,1668310303.0,1668310612.0,1668310457.5,309.0429857450217,13,fac2,sen22,sat220,0
15262,1,1668244721.0,1668244885.0,1668244803.0,163.5373828266138,2,fac2,sen22,sat221,0
15263,2,1668296835.0,1668297134.0,1668296984.5,298.81810060777934,11,fac2,sen22,sat221,1
15264,1,1668253628.0,1668253868.0,1668253748.0,239.7382186726718,3,fac2,sen22,sat222,0
15265,2,1668260156.0,1668260599.0,1668260377.5,443.45042485339945,4,fac2,sen22,sat222,0
15266,3,1668316703.0,1668317150.0,1668316926.5,446.75471515355457,13,fac2,sen22,sat222,1
15267,1,1668284505.0,1668284647.0,1668284576.0,141.51212997020048,9,fac2,sen22,sat223,1
15268,1,1668252813.0,1668253098.0,1668252955.5,284.8305976435404,3,fac2,sen22,sat224,0
15269,2,1668259117.0,1668259352.0,1668259234.5,235.6808233141237,4,fac2,sen22,sat224,0
15270,3,1668301378.0,1668301763.0,1668301570.5,385.35970789055136,11,fac2,sen22,sat224,1
15271,1,1668286064.0,1668286415.0,1668286239.5,350.45096829097747,9,fac2,sen22,sat225,1
15272,2,1668324075.0,1668324404.0,1668324239.5,329.19271226045385,15,fac2,sen22,sat225,0
15273,1,1668245578.0,1668245953.0,1668245765.5,374.5055433504831,2,fac2,sen22,sat226,0
15274,2,1668300085.0,1668300368.0,1668300226.5,283.5753564427214,11,fac2,sen22,sat226,1
15275,3,1668306427.0,1668306728.0,1668306577.5,300.78071128307784,12,fac2,sen22,sat226,1
15276,1,1668265366.0,1668265634.0,1668265500.0,268.68128588251056,6,fac2,sen22,sat227,1
15277,2,1668307918.0,1668308187.0,1668308052.5,269.30005833080213,13,fac2,sen22,sat227,0
15278,1,1668273087.0,1668273448.0,1668273267.5,360.72687445945485,7,fac2,sen22,sat228,0
15279,2,1668320865.0,1668321177.0,1668321021.0,311.4422634044604,15,fac2,sen22,sat228,1
15280,1,1668268925.0,1668269227.0,1668269076.0,301.11484484608445,6,fac2,sen22,sat229,1
15281,2,1668287619.0,1668287687.0,1668287653.0,67.3922854942939,9,fac2,sen22,sat229,0
15282,3,1668293655.0,1668293955.0,1668293805.0,299.91349502404773,10,fac2,sen22,sat229,0
15283,1,1668268834.0,1668268917.0,1668268875.5,82.11326997386277,6,fac2,sen22,sat230,1
15284,2,1668274913.0,1668275226.0,1668275069.5,312.6249503542931,7,fac2,sen22,sat230,1
15285,3,1668313445.0,1668313818.0,1668313631.5,372.41269189289596,13,fac2,sen22,sat230,0
15286,1,1668246794.0,1668247195.0,1668246994.5,401.0591942061419,2,fac2,sen22,sat231,1
15287,2,1668253414.0,1668253653.0,1668253533.5,239.11767697188407,3,fac2,sen22,sat231,1
15288,3,1668286897.0,1668287349.0,1668287123.0,452.05745145842957,8,fac2,sen22,sat231,0
15289,1,1668261078.0,1668261383.0,1668261230.5,305.246138652652,5,fac2,sen22,sat232,1
15290,2,1668267488.0,1668267827.0,1668267657.5,338.69298377887026,6,fac2,sen22,sat232,1
15291,3,1668307487.0,1668307929.0,1668307708.0,441.9300886846613,12,fac2,sen22,sat232,0
15292,1,1668287312.0,1668287637.0,1668287474.5,324.8190195587231,9,fac2,sen22,sat233,1
15293,2,1668293756.0,1668294074.0,1668293915.0,318.7519150498483,10,fac2,sen22,sat233,1
15294,3,1668319912.0,1668320319.0,1668320115.5,407.70964810175064,14,fac2,sen22,sat233,0
15295,1,1668273711.0,1668274032.0,1668273871.5,320.46387287769176,7,fac2,sen22,sat234,0
15296,2,1668320533.0,1668320844.0,1668320688.5,310.4387696739286,15,fac2,sen22,sat234,1
15297,1,1668257295.0,1668257662.0,1668257478.5,367.34034639317906,4,fac2,sen22,sat235,0
15298,2,1668305744.0,1668306060.0,1668305902.0,316.2467956675973,12,fac2,sen22,sat235,1
15299,3,1668312131.0,1668312369.0,1668312250.0,237.26390160125447,13,fac2,sen22,sat235,1
15300,1,1668266352.0,1668266641.0,1668266496.5,289.1276113596614,6,fac2,sen22,sat236,0
15301,2,1668312447.0,1668312665.0,1668312556.0,218.38998943279148,14,fac2,sen22,sat236,1
15302,1,1668254438.0,1668254753.0,1668254595.5,315.69130689262056,4,fac2,sen22,sat237,0
15303,2,1668307453.0,1668307775.0,1668307614.0,322.6299369079934,13,fac2,sen22,sat237,1
15304,1,1668244393.0,1668244701.0,1668244547.0,308.32323430499764,2,fac2,sen22,sat238,1
15305,2,1668269228.0,1668269532.0,1668269380.0,303.42410757958714,6,fac2,sen22,sat238,0
15306,1,1668261067.0,1668261340.0,1668261203.5,273.3812218604071,5,fac2,sen22,sat239,1
15307,2,1668304287.0,1668304587.0,1668304437.0,299.9637630478974,12,fac2,sen22,sat239,0
15308,1,1668271108.0,1668271388.0,1668271248.0,280.4595883096881,7,fac2,sen22,sat240,1
15309,2,1668313918.0,1668314192.0,1668314055.0,273.58148436008196,14,fac2,sen22,sat240,0
15310,1,1668257842.0,1668258276.0,1668258059.0,433.82888269276737,4,fac2,sen22,sat241,1
15311,2,1668264569.0,1668264700.0,1668264634.5,130.48974126374378,5,fac2,sen22,sat241,1
15312,3,1668284528.0,1668284831.0,1668284679.5,303.4461138497718,8,fac2,sen22,sat241,0
15313,4,1668291033.0,1668291425.0,1668291229.0,392.2805556559033,9,fac2,sen22,sat241,0
15314,1,1668263904.0,1668264258.0,1668264081.0,354.65418171817146,5,fac2,sen22,sat242,0
15315,2,1668311533.0,1668311888.0,1668311710.5,354.7687669595616,13,fac2,sen22,sat242,1
15316,1,1668290450.0,1668290608.0,1668290529.0,158.6715285751925,10,fac2,sen22,sat243,1
15317,2,1668296630.0,1668296948.0,1668296789.0,318.22067260119366,11,fac2,sen22,sat243,1
15318,3,1668322079.0,1668322433.0,1668322256.0,353.9015372139256,15,fac2,sen22,sat243,0
15319,1,1668260202.0,1668260530.0,1668260366.0,328.1278560528008,5,fac2,sen22,sat244,0
15320,2,1668307250.0,1668307558.0,1668307404.0,308.4545293778938,13,fac2,sen22,sat244,1
15321,1,1668242088.0,1668242392.0,1668242240.0,304.65382387248155,1,fac2,sen22,sat245,0
15322,2,1668292238.0,1668292678.0,1668292458.0,440.21709510411165,9,fac2,sen22,sat245,1
15323,3,1668298963.0,1668299242.0,1668299102.5,279.26384135057015,10,fac2,sen22,sat245,1
15324,4,1668319279.0,1668319553.0,1668319416.0,273.9177478147176,13,fac2,sen22,sat245,0
15325,5,1668325840.0,1668326282.0,1668326061.0,441.87703730950307,14,fac2,sen22,sat245,0
15326,1,1668240975.0,1668241252.0,1668241113.5,277.52900333361595,1,fac2,sen22,sat246,0
15327,2,1668288525.0,1668288862.0,1668288693.5,336.98212387676904,9,fac2,sen22,sat246,1
15328,1,1668259125.0,1668259232.0,1668259178.5,107.10004473517256,4,fac2,sen22,sat247,1
15329,2,1668265323.0,1668265697.0,1668265510.0,373.89425821520854,5,fac2,sen22,sat247,1
15330,3,1668304801.0,1668305220.0,1668305010.5,419.75814707182144,11,fac2,sen22,sat247,0
15331,1,1668277876.0,1668278337.0,1668278106.5,460.5983874875674,7,fac2,sen22,sat248,1
15332,2,1668284653.0,1668284982.0,1668284817.5,328.93158794595365,8,fac2,sen22,sat248,1
15333,3,1668291436.0,1668291715.0,1668291575.5,278.7849385574809,9,fac2,sen22,sat248,0
15334,4,1668298085.0,1668298529.0,1668298307.0,443.27388558386156,10,fac2,sen22,sat248,0
15335,5,1668304795.0,1668305124.0,1668304959.5,328.88266529221437,11,fac2,sen22,sat248,0
15336,1,1668265685.0,1668266091.0,1668265888.0,405.508931240176,5,fac2,sen22,sat249,0
15337,2,1668321361.0,1668321783.0,1668321572.0,422.25621341461374,14,fac2,sen22,sat249,1
15338,1,1668244832.0,1668245073.0,1668244952.5,241.4082712585041,2,fac2,sen22,sat250,1
15339,2,1668276244.0,1668276557.0,1668276400.5,312.9979933076611,7,fac2,sen22,sat250,0
15340,1,1668290366.0,1668290642.0,1668290504.0,275.5502834320141,10,fac2,sen22,sat251,1
15341,2,1668321242.0,1668321483.0,1668321362.5,240.89906124063418,15,fac2,sen22,sat251,0
15342,1,1668257498.0,1668257733.0,1668257615.5,234.72090236275108,4,fac2,sen22,sat252,1
