,sat_name,circle,starttime,endtime,updown
2581,sat497,8,1669751229.0,1669751955.0,0
2582,sat497,9,1669757855.0,1669758041.0,0
2583,sat497,15,1669793885.0,1669794670.0,1
2584,sat498,4,1669728661.0,1669729382.0,0
2585,sat498,5,1669735025.0,1669735625.0,0
2586,sat498,6,1669741370.0,1669741548.0,0
2587,sat498,11,1669770586.0,1669770920.0,1
2588,sat498,12,1669776346.0,1669777007.0,1
2589,sat498,13,1669782764.0,1669783112.0,1
2590,sat499,6,1669735519.0,1669736323.0,1
2591,sat499,7,1669741734.0,1669742083.0,1
2592,sat499,11,1669767290.0,1669767644.0,0
2593,sat499,12,1669773477.0,1669774057.0,0
2594,sat499,13,1669779627.0,1669779827.0,0
2595,sat500,3,1669718469.0,1669719161.0,1
2596,sat500,4,1669724682.0,1669725387.0,1
2597,sat500,5,1669731318.0,1669731625.0,1
2598,sat500,9,1669758530.0,1669758861.0,0
2599,sat500,10,1669764906.0,1669765712.0,0
2600,sat500,11,1669771452.0,1669771864.0,0
2601,sat501,2,1669713815.0,1669714552.0,0
2602,sat501,3,1669720201.0,1669720753.0,0
2603,sat501,10,1669761295.0,1669762086.0,1
2604,sat501,11,1669767666.0,1669768032.0,1
2605,sat502,2,1669710499.0,1669710753.0,1
2606,sat502,5,1669731276.0,1669731785.0,0
2607,sat502,6,1669737946.0,1669738709.0,0
2608,sat502,7,1669744544.0,1669744926.0,0
2609,sat502,13,1669781076.0,1669781246.0,1
2610,sat502,14,1669787442.0,1669788422.0,1
2611,sat502,15,1669794140.0,1669794615.0,1
2612,sat503,5,1669729008.0,1669729843.0,1
2613,sat503,6,1669735533.0,1669736025.0,1
2614,sat503,10,1669762310.0,1669762708.0,0
2615,sat503,11,1669768788.0,1669769492.0,0
2616,sat503,12,1669775178.0,1669775585.0,0
2617,sat504,2,1669714342.0,1669714526.0,1
2618,sat504,3,1669720185.0,1669721096.0,1
2619,sat504,4,1669726753.0,1669727144.0,1
2620,sat504,8,1669753717.0,1669754455.0,0
2621,sat504,9,1669760232.0,1669760906.0,0
2622,sat505,6,1669734942.0,1669735808.0,1
2623,sat505,7,1669741506.0,1669742060.0,1
2624,sat505,12,1669775475.0,1669776316.0,0
2625,sat505,13,1669782110.0,1669782662.0,0
2626,sat506,3,1669719321.0,1669720094.0,0
2627,sat506,4,1669725683.0,1669726044.0,0
2628,sat506,10,1669760592.0,1669761251.0,1
2629,sat506,11,1669766630.0,1669767233.0,1
2630,sat506,12,1669773063.0,1669773255.0,1
2631,sat507,7,1669739931.0,1669740649.0,1
2632,sat507,8,1669746122.0,1669746786.0,1
2633,sat507,12,1669771406.0,1669771739.0,0
2634,sat507,13,1669777529.0,1669778130.0,0
2635,sat507,14,1669783615.0,1669783865.0,0
2636,sat508,9,1669753733.0,1669754547.0,1
2637,sat508,10,1669760158.0,1669760961.0,1
2638,sat508,13,1669780091.0,1669780460.0,0
2639,sat508,14,1669786501.0,1669787082.0,0
2640,sat508,15,1669792794.0,1669793488.0,0
2641,sat509,1,1669708965.0,1669709738.0,0
2642,sat509,2,1669715531.0,1669715993.0,0
2643,sat509,9,1669758531.0,1669759504.0,1
2644,sat509,10,1669765228.0,1669766029.0,1
2645,sat509,13,1669786194.0,1669786542.0,0
2646,sat509,14,1669792800.0,1669793560.0,0
2647,sat510,7,1669741403.0,1669742173.0,1
2648,sat510,8,1669747857.0,1669748622.0,1
2649,sat510,9,1669754280.0,1669754480.0,1
2650,sat510,11,1669767840.0,1669768157.0,0
2651,sat510,12,1669774246.0,1669774631.0,0
2652,sat510,13,1669780599.0,1669781295.0,0
2653,sat510,14,1669787041.0,1669787233.0,0
2654,sat511,3,1669719310.0,1669720290.0,1
2655,sat511,4,1669725987.0,1669726500.0,1
2656,sat511,7,1669746805.0,1669747297.0,0
2657,sat511,8,1669753473.0,1669754238.0,0
2658,sat511,9,1669760011.0,1669760465.0,0
2659,sat512,3,1669718467.0,1669719138.0,1
2660,sat512,4,1669724527.0,1669724794.0,1
2661,sat512,9,1669755434.0,1669755658.0,0
2662,sat512,10,1669761409.0,1669761945.0,0
2663,sat512,11,1669767352.0,1669767617.0,0
2664,sat513,2,1669712907.0,1669713127.0,1
2665,sat513,3,1669718967.0,1669719749.0,1
2666,sat513,4,1669725190.0,1669725489.0,1
2667,sat513,7,1669744656.0,1669744965.0,0
2668,sat513,8,1669750876.0,1669751462.0,0
2669,sat513,9,1669756997.0,1669757578.0,0
2670,sat514,2,1669714261.0,1669714463.0,0
2671,sat514,9,1669756239.0,1669757171.0,1
2672,sat514,10,1669762807.0,1669763665.0,1
2673,sat514,13,1669783271.0,1669783719.0,0
2674,sat514,14,1669789829.0,1669790548.0,0
2675,sat515,4,1669723080.0,1669723909.0,1
2676,sat515,5,1669729616.0,1669730342.0,1
2677,sat515,9,1669756389.0,1669756846.0,0
2678,sat515,10,1669762914.0,1669763610.0,0
2679,sat515,11,1669769313.0,1669769692.0,0
2680,sat516,3,1669719755.0,1669720609.0,1
2681,sat516,4,1669726385.0,1669726817.0,1
2682,sat516,9,1669760310.0,1669761068.0,0
2683,sat516,10,1669766879.0,1669767589.0,0
2684,sat516,11,1669773435.0,1669773737.0,0
2685,sat517,1,1669708948.0,1669709153.0,0
2686,sat517,7,1669743672.0,1669744377.0,1
2687,sat517,8,1669749850.0,1669750439.0,1
2688,sat517,9,1669756260.0,1669756457.0,1
2689,sat517,13,1669782412.0,1669782819.0,0
2690,sat517,14,1669788782.0,1669789389.0,0
2691,sat517,15,1669795060.0,1669795200.0,0
2692,sat518,5,1669730935.0,1669731163.0,1
2693,sat518,6,1669737000.0,1669737772.0,1
2694,sat518,7,1669743231.0,1669743518.0,1
2695,sat518,10,1669762746.0,1669762986.0,0
2696,sat518,11,1669768927.0,1669769511.0,0
2697,sat518,12,1669775085.0,1669775660.0,0
2698,sat519,2,1669709933.0,1669710144.0,1
2699,sat519,6,1669735169.0,1669735444.0,0
2700,sat519,7,1669741242.0,1669741813.0,0
2701,sat519,8,1669747252.0,1669747541.0,0
2702,sat519,15,1669786662.0,1669787384.0,1
2703,sat519,16,1669792793.0,1669793101.0,1
2704,sat520,2,1669709765.0,1669709958.0,1
2705,sat520,6,1669734917.0,1669735241.0,0
2706,sat520,7,1669741022.0,1669741567.0,0
2707,sat520,15,1669786371.0,1669787108.0,1
2708,sat520,16,1669792495.0,1669792824.0,1
2709,sat521,6,1669735371.0,1669736197.0,1
2710,sat521,7,1669741796.0,1669742316.0,1
2711,sat521,12,1669775312.0,1669776009.0,0
2712,sat521,13,1669781813.0,1669782495.0,0
2713,sat521,14,1669788272.0,1669788555.0,0
2714,sat522,6,1669735316.0,1669735985.0,0
2715,sat522,7,1669741465.0,1669741760.0,0
2716,sat522,14,1669781173.0,1669781895.0,1
2717,sat522,15,1669787355.0,1669787655.0,1
2718,sat523,5,1669732518.0,1669733199.0,0
2719,sat523,6,1669738766.0,1669739297.0,0
2720,sat523,13,1669779106.0,1669779827.0,1
2721,sat523,14,1669785351.0,1669785726.0,1
2722,sat524,2,1669711829.0,1669712491.0,0
2723,sat524,9,1669754172.0,1669754945.0,1
2724,sat524,10,1669760704.0,1669761558.0,1
2725,sat524,11,1669767269.0,1669767590.0,1
2726,sat524,13,1669781264.0,1669781488.0,0
2727,sat524,14,1669787754.0,1669788225.0,0
2728,sat524,15,1669794296.0,1669795047.0,0
2729,sat525,2,1669713436.0,1669714238.0,1
2730,sat525,3,1669719852.0,1669720230.0,1
2731,sat525,8,1669752664.0,1669753413.0,0
2732,sat525,9,1669759094.0,1669759656.0,0
2733,sat525,15,1669794738.0,1669794931.0,1
2734,sat526,5,1669734954.0,1669735191.0,0
2735,sat526,6,1669741050.0,1669741735.0,0
2736,sat526,7,1669747284.0,1669747613.0,0
2737,sat526,13,1669781697.0,1669782406.0,1
2738,sat526,14,1669787786.0,1669788279.0,1
2739,sat527,3,1669720895.0,1669721656.0,0
2740,sat527,4,1669727335.0,1669727907.0,0
2741,sat527,11,1669768811.0,1669769632.0,1
2742,sat527,12,1669775238.0,1669775628.0,1
2743,sat528,2,1669711120.0,1669711946.0,1
2744,sat528,3,1669717593.0,1669717994.0,1
2745,sat528,8,1669750684.0,1669751452.0,0
2746,sat528,9,1669757170.0,1669757752.0,0
2747,sat528,15,1669793094.0,1669793371.0,1
2748,sat529,5,1669728237.0,1669729098.0,1
2749,sat529,6,1669734701.0,1669735468.0,1
2750,sat529,9,1669754906.0,1669755116.0,0
2751,sat529,10,1669761263.0,1669761678.0,0
2752,sat529,11,1669767670.0,1669768353.0,0
2753,sat529,12,1669774127.0,1669774319.0,0
2754,sat530,1,1669710122.0,1669710388.0,0
2755,sat530,2,1669716205.0,1669716783.0,0
2756,sat530,3,1669722232.0,1669722527.0,0
2757,sat530,10,1669761752.0,1669762480.0,1
2758,sat530,11,1669767899.0,1669768213.0,1
2759,sat531,6,1669734809.0,1669735624.0,1
2760,sat531,7,1669741262.0,1669741650.0,1
2761,sat531,12,1669774271.0,1669775049.0,0
2762,sat531,13,1669780737.0,1669781291.0,0
2763,sat532,2,1669712819.0,1669713145.0,0
2764,sat532,8,1669747601.0,1669747818.0,1
2765,sat532,9,1669753214.0,1669753928.0,1
2766,sat532,10,1669759500.0,1669759822.0,1
2767,sat532,15,1669791546.0,1669792265.0,0
2768,sat533,3,1669721568.0,1669721879.0,0
2769,sat533,4,1669727732.0,1669728329.0,0
2770,sat533,5,1669733878.0,1669734138.0,0
2771,sat533,11,1669768022.0,1669768736.0,1
2772,sat533,12,1669774265.0,1669774578.0,1
2773,sat534,2,1669711450.0,1669712037.0,0
2774,sat534,3,1669717491.0,1669717798.0,0
2775,sat534,11,1669763135.0,1669763920.0,1
2776,sat534,12,1669769306.0,1669769677.0,1
2777,sat534,16,1669794665.0,1669794981.0,0
2778,sat535,4,1669721553.0,1669722366.0,1
2779,sat535,5,1669727790.0,1669728162.0,1
2780,sat535,8,1669747278.0,1669747570.0,0
2781,sat535,9,1669753505.0,1669754059.0,0
2782,sat535,10,1669759636.0,1669760237.0,0
2783,sat536,3,1669718785.0,1669719106.0,0
2784,sat536,4,1669724876.0,1669725379.0,0
2785,sat536,5,1669730833.0,1669731042.0,0
2786,sat536,12,1669769879.0,1669770584.0,1
2787,sat536,13,1669775968.0,1669776260.0,1
2788,sat537,4,1669722778.0,1669723478.0,1
2789,sat537,5,1669728858.0,1669729411.0,1
2790,sat537,11,1669767626.0,1669768402.0,0
2791,sat537,12,1669773980.0,1669774343.0,0
2792,sat538,4,1669723622.0,1669723931.0,0
2793,sat538,5,1669729760.0,1669730341.0,0
2794,sat538,6,1669735876.0,1669736117.0,0
2795,sat538,12,1669769839.0,1669770541.0,1
2796,sat538,13,1669776051.0,1669776353.0,1
2797,sat539,2,1669713768.0,1669714564.0,1
2798,sat539,3,1669720161.0,1669720532.0,1
2799,sat539,8,1669752865.0,1669753620.0,0
2800,sat539,9,1669759271.0,1669759813.0,0
2801,sat539,15,1669794821.0,1669794968.0,1
2802,sat540,2,1669711217.0,1669711436.0,0
2803,sat540,3,1669717196.0,1669717737.0,0
2804,sat540,4,1669723126.0,1669723388.0,0
2805,sat540,11,1669762041.0,1669762679.0,1
2806,sat540,12,1669768071.0,1669768377.0,1
2807,sat541,3,1669721129.0,1669721960.0,1
2808,sat541,4,1669727597.0,1669728017.0,1
2809,sat541,8,1669754285.0,1669754489.0,0
2810,sat541,9,1669760559.0,1669761309.0,0
2811,sat541,10,1669766981.0,1669767354.0,0
2812,sat542,3,1669721104.0,1669721783.0,0
2813,sat542,4,1669727583.0,1669728230.0,0
2814,sat542,5,1669734012.0,1669734193.0,0
2815,sat542,11,1669769305.0,1669770116.0,1
2816,sat542,12,1669775782.0,1669776220.0,1
2817,sat543,3,1669719368.0,1669719688.0,1
2818,sat543,4,1669725349.0,1669726273.0,1
2819,sat543,5,1669732053.0,1669732460.0,1
2820,sat543,9,1669759548.0,1669760300.0,0
2821,sat543,10,1669766219.0,1669766928.0,0
2822,sat543,11,1669772832.0,1669773067.0,0
2823,sat544,8,1669746648.0,1669746871.0,1
2824,sat544,9,1669752620.0,1669753317.0,1
2825,sat544,10,1669758711.0,1669758940.0,1
2826,sat544,14,1669783842.0,1669784348.0,0
2827,sat544,15,1669789880.0,1669790428.0,0
2828,sat545,7,1669743251.0,1669743827.0,1
2829,sat545,8,1669749305.0,1669750045.0,1
2830,sat545,9,1669755506.0,1669755763.0,1
2831,sat545,12,1669774949.0,1669775085.0,0
2832,sat545,13,1669781051.0,1669781627.0,0
2833,sat545,14,1669787193.0,1669787765.0,0
2834,sat546,5,1669733504.0,1669734198.0,0
2835,sat546,6,1669739871.0,1669740471.0,0
2836,sat546,7,1669746189.0,1669746368.0,0
2837,sat546,13,1669781033.0,1669781820.0,1
2838,sat546,14,1669787414.0,1669787778.0,1
2839,sat547,2,1669714892.0,1669715611.0,0
2840,sat547,3,1669721376.0,1669721656.0,0
2841,sat547,10,1669763159.0,1669764075.0,1
2842,sat547,11,1669769687.0,1669770485.0,1
2843,sat547,14,1669790055.0,1669790430.0,0
2844,sat548,5,1669732330.0,1669733159.0,0
2845,sat548,6,1669738893.0,1669739307.0,0
2846,sat548,12,1669774878.0,1669775629.0,1
2847,sat548,13,1669781157.0,1669781836.0,1
2848,sat548,14,1669787797.0,1669788045.0,1
2849,sat549,5,1669728983.0,1669729759.0,1
2850,sat549,6,1669735492.0,1669736375.0,1
2851,sat549,7,1669742145.0,1669742468.0,1
2852,sat549,10,1669762836.0,1669763317.0,0
2853,sat549,11,1669769468.0,1669770213.0,0
2854,sat549,12,1669775981.0,1669776415.0,0
2855,sat550,4,1669727858.0,1669728471.0,0
2856,sat550,5,1669733945.0,1669734399.0,0
2857,sat550,12,1669773189.0,1669773851.0,1
2858,sat550,13,1669779275.0,1669779548.0,1
2859,sat551,2,1669711735.0,1669712518.0,1
2860,sat551,3,1669718277.0,1669718659.0,1
2861,sat551,8,1669751625.0,1669752457.0,0
2862,sat551,9,1669758158.0,1669758570.0,0
2863,sat551,15,1669793948.0,1669794731.0,1
2864,sat552,3,1669717808.0,1669718004.0,1
2865,sat552,4,1669723812.0,1669724574.0,1
2866,sat552,5,1669729956.0,1669730304.0,1
2867,sat552,8,1669749170.0,1669749520.0,0
2868,sat552,9,1669755339.0,1669755926.0,0
2869,sat552,10,1669761377.0,1669761690.0,0
2870,sat553,2,1669714092.0,1669714372.0,1
2871,sat553,3,1669719735.0,1669720356.0,1
2872,sat553,4,1669726027.0,1669726346.0,1
2873,sat553,9,1669758146.0,1669758830.0,0
2874,sat553,10,1669764407.0,1669764950.0,0
2875,sat554,1,1669708923.0,1669709308.0,0
2876,sat554,7,1669745037.0,1669745646.0,1
2877,sat554,8,1669751338.0,1669752268.0,1
2878,sat554,9,1669757962.0,1669758361.0,1
2879,sat554,12,1669778692.0,1669778971.0,0
2880,sat554,13,1669785157.0,1669785929.0,0
2881,sat554,14,1669791709.0,1669792372.0,0
2882,sat555,2,1669709549.0,1669710367.0,1
2883,sat555,3,1669715936.0,1669716548.0,1
2884,sat555,8,1669749797.0,1669750235.0,0
2885,sat555,9,1669756337.0,1669757052.0,0
2886,sat555,10,1669762842.0,1669763174.0,0
2887,sat555,15,1669793004.0,1669793239.0,1
2888,sat556,2,1669713981.0,1669714421.0,0
2889,sat556,3,1669720508.0,1669721225.0,0
2890,sat556,4,1669726936.0,1669727342.0,0
2891,sat556,11,1669769016.0,1669769940.0,1
2892,sat556,12,1669775580.0,1669776005.0,1
2893,sat557,6,1669734985.0,1669735642.0,1
2894,sat557,7,1669741053.0,1669741324.0,1
2895,sat557,13,1669777953.0,1669778617.0,0
2896,sat557,14,1669784025.0,1669784289.0,0
2897,sat558,2,1669710526.0,1669710768.0,1
2898,sat558,3,1669716396.0,1669717297.0,1
2899,sat558,4,1669722988.0,1669723380.0,1
2900,sat558,8,1669750043.0,1669750513.0,0
2901,sat558,9,1669756609.0,1669757292.0,0
2902,sat558,10,1669763107.0,1669763354.0,0
2903,sat559,1,1669710028.0,1669710398.0,0
2904,sat559,7,1669745554.0,1669746264.0,1
2905,sat559,8,1669751806.0,1669752604.0,1
2906,sat559,9,1669758344.0,1669758632.0,1
2907,sat559,13,1669785064.0,1669785757.0,0
2908,sat559,14,1669791556.0,1669792208.0,0
2909,sat560,2,1669711351.0,1669711708.0,1
2910,sat560,6,1669737603.0,1669738016.0,0
2911,sat560,7,1669743974.0,1669744601.0,0
2912,sat560,8,1669750273.0,1669750515.0,0
2913,sat560,15,1669791186.0,1669792039.0,1
2914,sat561,6,1669736833.0,1669737040.0,1
2915,sat561,7,1669742924.0,1669743734.0,1
2916,sat561,8,1669749184.0,1669749563.0,1
2917,sat561,11,1669768747.0,1669769128.0,0
2918,sat561,12,1669775024.0,1669775652.0,0
2919,sat561,13,1669781171.0,1669781510.0,0
2920,sat562,4,1669721755.0,1669722606.0,1
2921,sat562,5,1669728159.0,1669728642.0,1
2922,sat562,9,1669754475.0,1669754893.0,0
2923,sat562,10,1669760851.0,1669761511.0,0
2924,sat562,11,1669767182.0,1669767458.0,0
2925,sat563,4,1669727103.0,1669727828.0,1
2926,sat563,5,1669733266.0,1669733786.0,1
2927,sat563,10,1669765637.0,1669766003.0,0
2928,sat563,11,1669771920.0,1669772545.0,0
2929,sat563,12,1669778136.0,1669778437.0,0
2930,sat564,2,1669714320.0,1669715137.0,1
2931,sat564,3,1669720785.0,1669721176.0,1
2932,sat564,8,1669753714.0,1669754477.0,0
2933,sat564,9,1669760163.0,1669760746.0,0
2934,sat565,5,1669732585.0,1669732880.0,0
2935,sat565,6,1669738620.0,1669739140.0,0
2936,sat565,14,1669783492.0,1669784205.0,1
2937,sat565,15,1669789550.0,1669789857.0,1
2938,sat566,2,1669712762.0,1669713044.0,0
2939,sat566,10,1669757861.0,1669758599.0,1
2940,sat566,11,1669763968.0,1669764313.0,1
2941,sat566,15,1669789007.0,1669789298.0,0
2942,sat566,16,1669795040.0,1669795200.0,0
2943,sat567,4,1669723439.0,1669724211.0,1
2944,sat567,5,1669729747.0,1669730101.0,1
2945,sat567,10,1669761932.0,1669762314.0,0
2946,sat567,11,1669768233.0,1669768812.0,0
2947,sat567,12,1669774458.0,1669774640.0,0
2948,sat568,2,1669711586.0,1669711793.0,0
2949,sat568,3,1669717824.0,1669718184.0,0
2950,sat568,4,1669724072.0,1669724715.0,0
2951,sat568,5,1669730370.0,1669730554.0,0
2952,sat568,12,1669770822.0,1669771566.0,1
2953,sat568,13,1669777153.0,1669777854.0,1
2954,sat569,2,1669715287.0,1669715442.0,1
2955,sat569,3,1669720805.0,1669721501.0,1
2956,sat569,4,1669726998.0,1669727294.0,1
2957,sat569,9,1669758556.0,1669759234.0,0
2958,sat569,10,1669764734.0,1669765179.0,0
2959,sat570,3,1669718500.0,1669719047.0,0
2960,sat570,4,1669724461.0,1669724891.0,0
2961,sat570,12,1669769116.0,1669769842.0,1
2962,sat570,13,1669775154.0,1669775432.0,1
2963,sat571,1,1669709030.0,1669709306.0,0
2964,sat571,8,1669748705.0,1669749415.0,1
2965,sat571,9,1669754899.0,1669755278.0,1
2966,sat571,13,1669780277.0,1669780492.0,0
2967,sat571,14,1669786381.0,1669786964.0,0
2968,sat571,15,1669792459.0,1669792942.0,0
2969,sat572,2,1669711985.0,1669712718.0,0
2970,sat572,3,1669718505.0,1669719231.0,0
2971,sat572,10,1669761259.0,1669762081.0,1
2972,sat572,11,1669767870.0,1669768720.0,1
2973,sat572,12,1669774511.0,1669774798.0,1
2974,sat572,14,1669788687.0,1669788820.0,0
2975,sat573,2,1669712252.0,1669712550.0,0
2976,sat573,3,1669718281.0,1669718821.0,0
2977,sat573,4,1669724206.0,1669724468.0,0
2978,sat573,11,1669763132.0,1669763696.0,1
2979,sat573,12,1669769051.0,1669769657.0,1
2980,sat573,13,1669775088.0,1669775248.0,1
2981,sat574,2,1669714234.0,1669714894.0,0
2982,sat574,3,1669720707.0,1669720887.0,0
2983,sat574,9,1669756187.0,1669757028.0,1
2984,sat574,10,1669762709.0,1669763142.0,1
2985,sat575,5,1669728072.0,1669728774.0,1
2986,sat575,6,1669734149.0,1669734440.0,1
2987,sat575,11,1669765106.0,1669765422.0,0
2988,sat575,12,1669771186.0,1669771685.0,0
2989,sat576,1,1669709940.0,1669710369.0,0
2990,sat576,7,1669746125.0,1669746859.0,1
2991,sat576,8,1669752438.0,1669753261.0,1
2992,sat576,9,1669759096.0,1669759413.0,1
2993,sat576,13,1669786297.0,1669787010.0,0
2994,sat576,14,1669792899.0,1669793585.0,0
2995,sat577,2,1669710639.0,1669710909.0,1
2996,sat577,7,1669741605.0,1669741870.0,0
2997,sat577,8,1669747606.0,1669748146.0,0
2998,sat577,9,1669753561.0,1669753802.0,0
2999,sat577,15,1669787096.0,1669787303.0,1
3000,sat577,16,1669792546.0,1669793094.0,1
3001,sat578,3,1669718534.0,1669718881.0,1
3002,sat578,4,1669724379.0,1669725168.0,1
3003,sat578,5,1669730910.0,1669731250.0,1
3004,sat578,9,1669757767.0,1669758095.0,0
3005,sat578,10,1669764109.0,1669764857.0,0
3006,sat578,11,1669770544.0,1669770937.0,0
3007,sat579,7,1669741366.0,1669741528.0,1
3008,sat579,8,1669747336.0,1669748098.0,1
3009,sat579,9,1669753519.0,1669753801.0,1
3010,sat579,13,1669778973.0,1669779288.0,0
3011,sat579,14,1669785111.0,1669785690.0,0
3012,sat580,3,1669722442.0,1669722586.0,0
3013,sat580,4,1669728615.0,1669729221.0,0
3014,sat580,5,1669734851.0,1669735458.0,0
3015,sat580,13,1669781451.0,1669782288.0,1
3016,sat580,14,1669787752.0,1669788135.0,1
3017,sat581,3,1669716688.0,1669716892.0,1
3018,sat581,4,1669722669.0,1669723403.0,1
3019,sat581,5,1669728807.0,1669729067.0,1
3020,sat581,8,1669748062.0,1669748188.0,0
3021,sat581,9,1669754117.0,1669754643.0,0
3022,sat581,10,1669760195.0,1669760758.0,0
3023,sat582,2,1669714657.0,1669715382.0,1
3024,sat582,3,1669721075.0,1669721934.0,1
3025,sat582,4,1669727614.0,1669727937.0,1
3026,sat582,7,1669747990.0,1669748450.0,0
3027,sat582,8,1669754530.0,1669755239.0,0
3028,sat582,9,1669760943.0,1669761349.0,0
3029,sat583,6,1669738736.0,1669739449.0,1
3030,sat583,7,1669744978.0,1669745748.0,1
3031,sat583,8,1669751470.0,1669751730.0,1
3032,sat583,12,1669777996.0,1669778689.0,0
3033,sat583,13,1669784438.0,1669785077.0,0
3034,sat584,2,1669713995.0,1669714593.0,0
3035,sat584,3,1669720197.0,1669720396.0,0
3036,sat584,10,1669760320.0,1669761109.0,1
3037,sat584,11,1669766579.0,1669766960.0,1
3038,sat584,15,1669792295.0,1669792668.0,0
3039,sat585,5,1669729098.0,1669729991.0,1
3040,sat585,6,1669735540.0,1669735986.0,1
3041,sat585,9,1669755680.0,1669755971.0,0
3042,sat585,10,1669762048.0,1669762694.0,0
3043,sat585,11,1669768412.0,1669769072.0,0
3044,sat586,6,1669738676.0,1669739000.0,0
3045,sat586,7,1669744979.0,1669745771.0,0
3046,sat586,8,1669751467.0,1669751846.0,0
3047,sat586,13,1669781332.0,1669781464.0,1
3048,sat586,14,1669787077.0,1669787892.0,1
3049,sat586,15,1669793581.0,1669793984.0,1
3050,sat587,5,1669733511.0,1669734247.0,1
3051,sat587,6,1669739706.0,1669740224.0,1
3052,sat587,11,1669772138.0,1669772526.0,0
3053,sat587,12,1669778459.0,1669779076.0,0
3054,sat587,13,1669784697.0,1669784964.0,0
3055,sat588,1,1669710894.0,1669711294.0,0
3056,sat588,6,1669740977.0,1669741188.0,1
3057,sat588,7,1669746797.0,1669747626.0,1
3058,sat588,8,1669753353.0,1669753772.0,1
3059,sat588,13,1669786904.0,1669787725.0,0
3060,sat588,14,1669793472.0,1669794032.0,0
3061,sat589,5,1669732410.0,1669733158.0,1
3062,sat589,6,1669738673.0,1669738999.0,1
3063,sat589,11,1669770546.0,1669770912.0,0
3064,sat589,12,1669776792.0,1669777364.0,0
3065,sat589,13,1669782950.0,1669783156.0,0
3066,sat590,5,1669732770.0,1669733209.0,1
3067,sat590,6,1669738754.0,1669739485.0,1
3068,sat590,7,1669745438.0,1669745787.0,1
3069,sat590,12,1669779325.0,1669780194.0,0
3070,sat590,13,1669785975.0,1669786415.0,0
3071,sat591,2,1669713158.0,1669714029.0,1
3072,sat591,3,1669719609.0,1669719973.0,1
3073,sat591,6,1669739748.0,1669740165.0,0
3074,sat591,7,1669746194.0,1669746885.0,0
3075,sat591,8,1669752521.0,1669752912.0,0
3076,sat591,15,1669794052.0,1669794768.0,1
3077,sat592,4,1669726022.0,1669726399.0,0
3078,sat592,5,1669732311.0,1669732923.0,0
3079,sat592,6,1669738513.0,1669738804.0,0
3080,sat592,12,1669773390.0,1669773642.0,1
3081,sat592,13,1669779076.0,1669779829.0,1
3082,sat592,14,1669785414.0,1669785706.0,1
3083,sat593,4,1669721906.0,1669722634.0,1
3084,sat593,5,1669728013.0,1669728333.0,1
3085,sat593,10,1669759215.0,1669759825.0,0
3086,sat593,11,1669765286.0,1669765736.0,0
3087,sat594,3,1669718124.0,1669718507.0,0
3088,sat594,4,1669724588.0,1669725297.0,0
3089,sat594,5,1669730989.0,1669731393.0,0
3090,sat594,11,1669766737.0,1669767354.0,1
3091,sat594,12,1669772922.0,1669773777.0,1
3092,sat594,13,1669779475.0,1669779826.0,1
3093,sat595,3,1669721123.0,1669721370.0,0
3094,sat595,4,1669727347.0,1669728006.0,0
3095,sat595,5,1669733591.0,1669734120.0,0
3096,sat595,12,1669774288.0,1669774964.0,1
3097,sat595,13,1669780479.0,1669781207.0,1
3098,sat595,14,1669786812.0,1669787029.0,1
3099,sat596,1,1669708950.0,1669709426.0,1
3100,sat596,6,1669740891.0,1669741172.0,0
3101,sat596,7,1669747045.0,1669747643.0,0
3102,sat596,8,1669753164.0,1669753480.0,0
3103,sat596,14,1669787657.0,1669787892.0,1
3104,sat596,15,1669793254.0,1669793947.0,1
3105,sat597,1,1669710712.0,1669710982.0,0
3106,sat597,2,1669717155.0,1669717846.0,0
3107,sat597,3,1669723648.0,1669724347.0,0
3108,sat597,10,1669765810.0,1669766481.0,1
3109,sat597,11,1669772168.0,1669773062.0,1
3110,sat597,12,1669778722.0,1669779086.0,1
3111,sat598,4,1669729161.0,1669729551.0,0
3112,sat598,5,1669735507.0,1669736146.0,0
3113,sat598,6,1669741775.0,1669742088.0,0
3114,sat598,12,1669776648.0,1669777336.0,1
3115,sat598,13,1669782790.0,1669783405.0,1
3116,sat598,14,1669789214.0,1669789444.0,1
3117,sat599,5,1669735017.0,1669735209.0,0
3118,sat599,6,1669741170.0,1669741960.0,0
3119,sat599,7,1669747616.0,1669747998.0,0
3120,sat599,13,1669782923.0,1669783714.0,1
3121,sat599,14,1669789366.0,1669789746.0,1
3122,sat600,2,1669711209.0,1669711619.0,0
3123,sat600,3,1669717575.0,1669718194.0,0
3124,sat600,4,1669723855.0,1669724099.0,0
3125,sat600,10,1669759046.0,1669759168.0,1
3126,sat600,11,1669764715.0,1669765551.0,1
3127,sat600,12,1669771097.0,1669771439.0,1
3128,sat601,2,1669711947.0,1669712128.0,1
3129,sat601,5,1669731515.0,1669731660.0,0
3130,sat601,6,1669737651.0,1669738276.0,0
3131,sat601,7,1669743846.0,1669744404.0,0
3132,sat601,15,1669790184.0,1669790986.0,1
3133,sat602,4,1669723743.0,1669723915.0,0
3134,sat602,5,1669730252.0,1669730957.0,0
3135,sat602,6,1669736887.0,1669737635.0,0
3136,sat602,7,1669743581.0,1669743756.0,0
3137,sat602,13,1669779839.0,1669780622.0,1
3138,sat602,14,1669786374.0,1669787275.0,1
3139,sat602,15,1669793063.0,1669793400.0,1
